"AFRAMER 145X-The Hiphop Cipher: ""These are the Breaks"" LEC";https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=34d584054421989b8140875958722ded811893386a06d0fe00fdc238ab6e406e9843f53281c88830f8121047b5f89807&ReportType=2&regl=en-US;24;3.11;2.76;Marcyliena Morgan;AFRAMER 145X;2020
FRSEMR 52E-Science and Technology Primer for Future Leaders 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0261c470c76ebd978314a3b44924028c33bcc6403084bcd1f71c04a295a05630509bd3808b4e2bcaceebae865f7d3d7a&ReportType=2&regl=en-US;10;4.90;2.11;Hongkun Park;FRSEMR 52E;2021
TURKISH AA-Elementary Modern Turkish I 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5efc84797ecf3ca3f933573ff52ad70f82efb35e059cb4824919b98ecc448faacb5dddafa681afc0af3aa30c0e49dbbc&ReportType=2&regl=en-US;9;4.67;6.33;Meryem Demir;TURKISH AA;2019
AFVS 12-Drawing 1: Drawing as a Visual Language 1;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d351d1929ec218c59e0e2d08c9936e0328029362f5100213775124785f087822772e52a839be59448cbf760efe601156&ReportType=2&regl=en-US;15;4.70;7.38;Katarina Burin;AFVS 12;2021
KOREAN 120A-Intermediate Korean 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e762ef04645c3a537967f49e088c0b0792dfdccb4b88f01f6ee322ba3696822f0807f3f55eec34903e5254becac27257&ReportType=2&regl=en-US;7;4.17;6.60;Ahsil Noh;KOREAN 120A;2020
GENETIC 201-Principles of Genetics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e25c51567bc73a19a3047c584855f91a4084e5b23e181216cac0ee35509cca0a75e269c47063331d5e7538fd7cd7bc5f&ReportType=2&regl=en-US;68;4.31;8.06;Fred Winston;GENETIC 201;2020
FRSEMR 60C-Comics and Graphic Novels 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9495232ef33ffa6f99d10345e44fcacc2d8f2591762d3b59a2dbb52024596803c65939a237b724d1c22c1bbb2e36e4fa&ReportType=2&regl=en-US;6;4.80;3.40;Stephanie Burt;FRSEMR 60C;2019
PHYSICS 271-Topics in the Physics of Quantum Information 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1a75262678b9b530cd2c9f04d0ab929fbacadd86ec65c984945f2f211a33d1751b2625c3182f7c0e9ca2c986adb7401c&ReportType=2&regl=en-US;64;4.44;10.94;Mikhail Lukin;PHYSICS 271;2020
NEUROBIO 306QC-Quantitative Methods for Biologists 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e067a94de27bcc265216e8f75cb561c7b3b8f9fd0266e3ca0a6b8cc3c4af38b00c7129d707d0ac30be1c5c3fd0ba6f14&ReportType=2&regl=en-US;53;4.12;9.27;Richard Born;NEUROBIO 306QC;2019
FRSEMR 51H-Models of the World: Explaining the Past and Predicting the Future 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b4c1acf24f46a9c742d57a58279365d9fff7f079484ea38bf3084ca0431ee1cafdf0935515b09dee23fb631cf74e229b&ReportType=2&regl=en-US;11;4.64;2.60;Nina Zipser;FRSEMR 51H;2020
HAA 17Z-Black Rock, White City: Australian Architecture from earliest times to the present 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fa0e4ce5b6fbccc8472822bdfa7f04de6f11ec9281b4817ea2ca7568d768634700ecdd12f013494a50f4c3e1d69d9012&ReportType=2&regl=en-US;30;4.29;2.25;Philip Goad;HAA 17Z;2019
HIST-LIT 90DH-Students at the Barricades: Student Activism in Global Perspective 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d753e13fec9e861363439cb87f8f72919b9f7328f56c21c81acc11ca503c9d033df7907ec01901a4fe0acbf608647a25&ReportType=2&regl=en-US;9;4.88;4.25;Beatrice Wayne;HIST-LIT 90DH;2019
NEURO 101MB-Pleasure, Pain and Everything Between: How Touch Encodes the World Around Us. 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=75b8d7ac8d9d61b909326d15ba695af4286bbd0fced4873903b69cafaaf31b4ddc49fd21ee0dbdf639c3f548cac266fa&ReportType=2&regl=en-US;8;3.83;5.83;null;NEURO 101MB;2021
PHYSICS 15C-Wave Phenomena 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9512aada03d9f44e66d60c2b2c023947f103e8803cf4cdae8c5c4bcd211c0c2ec90689e8361e2bf16702d7fc370622c5&ReportType=2&regl=en-US;25;3.67;9.30;Matteo Mitrano;PHYSICS 15C;2020
EXPOS 20-Expository Writing 20 238;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a35fc611e03df19b9452564f7af970d95eff4bd42efc05245b2ac2a23dd0620694c18804a60231e86bc8d18a1a372262&ReportType=2&regl=en-US;14;4.50;5.44;Adam Scheffler;EXPOS 20;2021
STAT 303HFB-The Art and Practice of Teaching Statistics 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ab407e9968bd217940596e0163db090a611f6e3f4268a6ffd5171ced31108d35461f4213daefdc867ea7816a69f32fc1&ReportType=2&regl=en-US;11;5.00;5.50;Xiao-li Meng;STAT 303HFB;2021
HAA 97R-Sophomore Methods Tutorial 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=346b7fbd1ec047b307b63b2fc07870b538e7ec7a5b61699309420b3f0016180c4559951c96eb1b927de1aa766298c062&ReportType=2&regl=en-US;9;4.63;5.00;null;HAA 97R;2020
SOCIOL 1137-Political Sociology 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=811b79dad9f22197e4833ce09b3385528e6ef472020441741a359c18232d30acdf6545e10e215799166fad65e0c31caf&ReportType=2&regl=en-US;10;4.89;4.78;Rachel Meyer;SOCIOL 1137;2021
ECON 2020B-Microeconomic Theory II 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9685b5ed17bcefa91a2fd279c6431d2edc2c74ec4c037acff44c7c4dc2e47e2b65e322e52048828e96a8dc23959e1738&ReportType=2&regl=en-US;30;3.38;13.19;Dennis Yao;ECON 2020B;2021
MICROBI 213-Social Issues in Biology 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9c47b1e8c02723f39f69119ea013386e64a816581f4657e506164747b51eb7a94deb399d32a5a6aee571726601ccc2df&ReportType=2&regl=en-US;24;4.78;3.50;Richard Born;MICROBI 213;2021
PHYSICS 15A-Introductory Mechanics and Relativity 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c425957c16c8fd137760031455c38198c4a687b37632e8d1a93141c40aad176198114eb48825f942ac20ebe2d84a32cf&ReportType=2&regl=en-US;61;4.15;8.44;Keith Zengel;PHYSICS 15A;2019
GENETIC 216-Advanced Topics in Gene Expression 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3b7716a2e949dcff3d5757b61bd2ea7e51f4c42f0e4b685b2f5f59c3c428248ba8dc60f360a5eb79dfd1ac84d9e07350&ReportType=2&regl=en-US;13;4.91;6.90;Fred Winston;GENETIC 216;2021
COMPSCI 263-Systems Security 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fa4732268a5b5e55f079ab31911ecd500461dd7ec2c01192e057d804e4240110946bb6288c5a901ec902cdc1b1e8855e&ReportType=2&regl=en-US;38;4.91;9.86;James Mickens;COMPSCI 263;2019
EXPOS 20-Expository Writing 20 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dbb9c00ceb3d53f14622eb4cdd971c9ddf4270be807de926e22c8a184200c0476840f32eed1a6b27da4e26c9cb70ef9a&ReportType=2&regl=en-US;12;3.00;5.86;David Barber;EXPOS 20;2020
SPANSH 20-Intermediate Spanish: Language and Culture in the Hispanic World 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c76ad2f7ec73fb5f48d34dbf215ec7d2d3ba03352a82b2a35947ab56756229f304e40bc15a3f35d501e852164a1a5eea&ReportType=2&regl=en-US;10;4.60;4.60;null;SPANSH 20;2021
FRSEMR 37U-Bob Dylan 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=32a498a3678dde30ecf8df274b686bf87f170f0d3670c144d95479082ef480af07a48a8016a9ce3064be2281033b62b5&ReportType=2&regl=en-US;12;4.90;2.90;Richard Thomas;FRSEMR 37U;2020
OEB 275R-Phylogenetics and Phylogeography in the Era of Genomics 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dc520b2c69115aa2b00df7873a0247fb5f9d43eddc845a70a16411a8494d8d916d8f6f6c774a93f1f7a69b86590b4137&ReportType=2&regl=en-US;5;4.50;3.25;Scott Edwards;OEB 275R;2021
HAA 283G-Buddhist Visualization: Dunhuang Caves 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d76a4215b86881c0316cddf8eee93c855725516eb67565be766c44bc909bc51a2f7bfbdd4dc3e3aec2c915b66529be77&ReportType=2&regl=en-US;9;4.83;8.00;Eugene Wang;HAA 283G;2020
GSAS 299-Introduction to Graduate School: Skills and Practices for Scholarly Success 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8dca1a0d2a2582968055dbb463a176c6a58a9ef8c17a05782de8f8ca6a71dc9bc43d67c9909d0e49675bf59d40a49165&ReportType=2&regl=en-US;20;4.89;5.00;Robin Bernstein;GSAS 299;2019
FRENCH 11-Beginning French II: Paris in Virtual Reality 002;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=12e2495737343d8e52473d68785c9f51be83fa900f02739f2b6f30736e3282e9dd9c89ad93f7245a66805921e52f86dd&ReportType=2&regl=en-US;11;4.33;5.00;Nicole Mills;FRENCH 11;2021
GOV 2340B-Proseminar on Inequality and Social Policy II 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d2036c471c27cbd74f18596e89d352e7aaf6346c854b256e9b49410eab088971c458250badb38418260797a5671d9ae1&ReportType=2&regl=en-US;16;2.60;6.67;Daniel Schneider;GOV 2340B;2021
FRSEMR 61C-Spanish-American Culture and Society in the 1960s—The Last Utopia? 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c93925dc0bd12a3a7adc78db65a86c2b35cafba8803aafaa21b51667af22e9cd3155f931fee72ced467a9332c33fd018&ReportType=2&regl=en-US;9;4.57;4.00;Diana Sorensen;FRSEMR 61C;2019
GENED 1016-Black Radicalism LEC;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=577b0b39736913e41578ee842b892d571e65f013a1f08fe67d40232424a8ca7f2157bb0df3bea9aaa5f2939e356121d0&ReportType=2&regl=en-US;51;4.33;5.00;Robert Reid-Pharr;GENED 1016;2019
E-PSCI 231-Climate Dynamics 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fa7dc2e5d48006814953bfe8677041beeea0a6f4182dfce1aff92f5174bd957c0269ba2167d71297fbf6d91926acd5e2&ReportType=2&regl=en-US;10;4.83;6.33;Eli Tziperman;E-PSCI 231;2021
PHIL 189-Film and Philosophy 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=93e7611b5810683c5818d5316855c82473406150ee707e86254a5981fdc9027733245550591d31cfabe498434e40a731&ReportType=2&regl=en-US;13;4.60;5.60;Richard Moran;PHIL 189;2021
STAT 139-Linear Models 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fac0a0ecf684e5848e843d46d9cbcf973858205c319c3e5664af16cdf0a722bd76a868ddd8b8ec3b92f0dd6556be4c03&ReportType=2&regl=en-US;90;3.38;10.00;Kevin A. Rader;STAT 139;2019
CHNSE 140A-Advanced Modern Chinese 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8bf334ce1ca5d2ac445b78f53fcf8a9cce6c9dfaf9de72fcc52598e8762ed86b10f5821b6d77a93319a2f8fb3ce1fdb2&ReportType=2&regl=en-US;13;5.00;8.92;Xueyin Shao;CHNSE 140A;2020
EASTD 152-Tea in Japan / America 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=777c579650b3409c5b094b278d22991ced0011c07d580c0632fa4d69facfa234ba50189c252712ca4e3f81165bd9111b&ReportType=2&regl=en-US;12;5.00;4.40;Melissa M. McCormick;EASTD 152;2019
CELLBIO 201-Principles of Cell Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0dd13e7e8bd0135615ea7a668c0ffcfc53f490f62b2e26b9f18be8c1d2cb1616a1fb932719a33939eccd444ad6e637f5&ReportType=2&regl=en-US;57;3.68;8.05;Daniel Finley;CELLBIO 201;2020
PHS 2000A-Quantitative Research Methods in Population Health Sciences I 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=728bb74a3cbb526445863e0fa627de311dcc088d450cd31cb3f887ff175f0e5e904a0c5788385af2d05818140558a1dd&ReportType=2&regl=en-US;38;4.08;9.00;Michael Hughes;PHS 2000A;2019
ENG-SCI 155-Systems and Control 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8324a4147111b47a7a61f73a94634a85e983e1b8d5f6e513e4498ae50d99af2e362a7f2f52dbd3c7314946340ec9e5f0&ReportType=2&regl=en-US;23;4.05;7.68;Na Li;ENG-SCI 155;2020
HUMAN 10B-A Humanities Colloquium: From James Joyce to Homer 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=00c6823e1a72fd0d3ef3ad052c48604025889882da0428964c51328e7a652c440a4963c42b1694477c92a7bebdf30895&ReportType=2&regl=en-US;78;3.82;9.73;Louis Menand;HUMAN 10B;2021
FRENCH 233-Eating Dystopias 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ab4f9bfb28b42c375b3f1279b537d5469e097f00c0818096d234ad8f6b99d6f8e1d067b54b70629b66943575f90441e8&ReportType=2&regl=en-US;7;3.60;7.00;Janet Beizer;FRENCH 233;2020
GENED 1069-Faith and Authenticity: Religion, Existentialism and the Human Condition 001L;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eadeabca89d9ce0c798c6f30b680a07dc2edfea3067299846616610219e7c11e5fe6f4b252fad60d4a06506ea82c1874&ReportType=2&regl=en-US;93;4.31;4.99;Cornel West;GENED 1069;2019
BIOSTAT 235-Advanced Regression and Statistical Learning 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a38f0777276935086be9c93662cd270bcaec54b23d53be3883d831c3bc94a1664bed0753c7aa1723d78516e26c790a7f&ReportType=2&regl=en-US;15;4.83;7.80;Rajarshi Mukherjee;BIOSTAT 235;2019
APPHY 282-Solids: Structure and Defects 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=759467af994ccc452bf41918c9cd5798d02c09ff32a9a942aa5f8e3b96093fe3b8040d164d58b98e7270692235bb5609&ReportType=2&regl=en-US;7;4.83;24.67;Frans Spaepen;APPHY 282;2020
JAPNHIST 270-Early Modern Japanese History: Proseminar 01;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e59bedc0ce5ac31436097936c5f687cba1b294e2088fc3069468e76f559f91e6ac83f7912718cd46bd34b852d15c3d9c&ReportType=2&regl=en-US;6;3.50;12.00;David Howell;JAPNHIST 270;2020
MUSIC 250HFB-Colloquium on Teaching Pedagogy 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4f259fc6c4d06f6637402457bec77bde4767b97b4ad9144f323eac29b51d8d34ae0d5da48d47e9d1bd5382fc8ee8604b&ReportType=2&regl=en-US;10;3.33;1.50;Richard Wolf;MUSIC 250HFB;2021
GOV 97-Tutorial - Sophomore Year 003;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ee578e4c0f65fbfcf66eeae4051d6f6552db44e1d193cbd15d9af004ab362bf45486e38829df68bfb0183ac52dc64d96&ReportType=2&regl=en-US;15;3.44;7.33;Ryan Enos;GOV 97;2021
E-PSCI 268-Machine Learning across the Earth and Planetary Sciences 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=04e1bc876f0a6f4a3a0ade75a7c35e7213c78ca1278b520e87fa021d9cbf7532d99e9c5afe82eeb2042a3d1cb742968f&ReportType=2&regl=en-US;9;4.25;5.50;Marine Denolle;E-PSCI 268;2019
EXPOS 40-Public Speaking Practicum 009;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2859ac242a0f5f05947e5b93a2bd56752facf5470cd650aa8aa3cf109d79c2487f7550303ea129eefc65e8aa29f8cb65&ReportType=2&regl=en-US;10;4.88;4.50;Zachary Stuart;EXPOS 40;2021
PSY 14-Cognitive Neuroscience 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fd0497994b40ce617d0969c8960eecffd6915b1e04448445bf2140cfa1defdf9dab6492274036d6de39f91d9d49ece5e&ReportType=2&regl=en-US;35;4.00;5.52;Daniel Schacter;PSY 14;2020
GHHP 99-Research in Global Health and Health Policy 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d934689428a7174bf3edafa1727534113301f838e71cd5091adebe4f017be8ba453f0416c2f8009e2cb3e752ec59eb0b&ReportType=2&regl=en-US;32;3.75;4.57;David Cutler;GHHP 99;2021
MCB 146-Experience-Based Brain Development: Causes and Consequences 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=552605e9bf3666885659f3bce82cecd6349e3002d0e6fb9f8dcc12cd2125daab78e109f2fdd02e273832fe574fa2d90a&ReportType=2&regl=en-US;29;4.32;4.91;Takao Hensch;MCB 146, NEURO 146;2021
SPANSH 20-Intermediate Spanish: Language and Culture in the Hispanic World 007;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=19d0b62a1a026bb7b62dae16764e0a5562b5ca5945cd671e5e06c44d94d1209b4ab1bd66d5830d93d9bab0b920b3576b&ReportType=2&regl=en-US;7;4.43;4.57;null;SPANSH 20;2020
FRSEMR 23I-GeoSciFi Movies: Real vs. Fiction 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=114c6e19444e363761abf784b99a1ca3d497c1f83897346a4b69d194ff6e1a261329b9c58ffe147e3828c455cb8fb160&ReportType=2&regl=en-US;12;4.17;4.33;Miaki Ishii;FRSEMR 23I;2020
CHEM 110-The Chemistry and Biology of Therapeutics 01;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a1bc19f9f916169623930d6bb60a4ce2d6a635e19909d18fd5a90b496b1971171e77eb1a8a15b1b3101050f6a727f9e6&ReportType=2&regl=en-US;43;4.24;4.64;Brian Liau;CHEM 110;2019
HEB 1610-Genes and Human Adaptations 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1c8dd96eb0963839dd185cb1776c348de35821be2762fad8a42e2d670d24b1d6779e76068fbe7fbfcd81db4b0546b063&ReportType=2&regl=en-US;7;4.43;4.71;Maryellen Ruvolo;HEB 1610;2021
HIST 2040-Air Pollution: A Global History: Seminar 01;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=aa823cab7481771072559d3bf8b8a3004b64821d4be2d1b771df2c5bbd1c2f0790b0c88917599e9f4d2ca9ce3932bf24&ReportType=2&regl=en-US;14;4.44;12.13;David Shumway Jones;HIST 2040;2019
ECON 2020B-Microeconomic Theory II 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7b3be2387b61bc82efcef4447329f1bd494e013f1131404a6dfc31e7dff6588ff3bad35868809d1f5e01e7febec9dfb4&ReportType=2&regl=en-US;30;3.38;13.19;Christopher Avery;ECON 2020B;2021
MATH 122-Algebra I: Theory of Groups and Vector Spaces 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a9d6654cc6e8d7c2a17181a450e3fdb23d1ee475d5243d1d0a5d5305004cc69b3ddec26cc34ef99781155a4a754ee8e4&ReportType=2&regl=en-US;60;4.12;7.96;Niki Myrto Mavraki;MATH 122;2020
PHIL 129-Kant's First Critique 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9221be317cb2f5c376abbd93e3bf697bbc0ae7261b54215f75f88778820b9a27f41158c1e4d3c3d7c814b3a505f0ffd4&ReportType=2&regl=en-US;35;4.60;5.57;Samantha Matherne;PHIL 129;2019
GENED 1171-Justice: Ethics in an Age of Pandemic and Racial Reckoning 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d1649d2a9f04577a5a60b77c808e5d5aa099a4541c03b0cc17a67632fd214082e7550a605d61bca93fce4633f0e50e02&ReportType=2&regl=en-US;249;4.28;4.00;Michael Sandel;GENED 1171;2020
HEB 1328-Evolutionary Medicine: Comparative Perspectives on Medical, Surgical and Psychiatric Illness 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8a199292ed5045dd13404cd8e927e1771d2fffcad6428f465d8310d6da7ee762e427a5c4c02a6bb1afe6990bf20ba7ad&ReportType=2&regl=en-US;32;3.57;4.93;Barbara Horowitz;HEB 1328;2020
ANTHRO 99A-Thesis Tutorial in Anthropology - Senior Year 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e43c4cdafeeb346859578345594e042656560abded023fa977691493fee92bf4b776d88a6fe45ffab8a91f90aba06ee5&ReportType=2&regl=en-US;14;4.50;10.00;Zoe Eddy;ANTHRO 99A;2019
ITAL 40-Advanced Italian I: Oral Expression and Performance 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a0dd4e6211abc263df090096013a177b7cf769b13281ef3f37699d73c90e271da40660456d3c7cbf0f3b0321e3c139c7&ReportType=2&regl=en-US;7;5.00;4.20;null;ITAL 40;2020
GOV 3003A-Direction of The Doctoral Dissertation 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6bb798717e90bfe75ebb8f4300717725464a42e4a9038b63b40f98eadf8e51598611b537764c125d59931d72e78b28f7&ReportType=2&regl=en-US;104;4.40;7.00;Thom Wall;GOV 3003A;2020
MATH ESPA-Emerging Scholars: Problem Solving Exploration 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=975e7bfb482a4b4d656217f78e08a081fd3157805f212d678f3709960bb181fdcb15dcb1f9d8368dbeeeab0c4a083056&ReportType=2&regl=en-US;20;4.78;0.56;Dusty Grundmeier;MATH ESPA;2019
OEB 119-Deep Sea Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d2b32c0833021bdaa445d49aea76c7ae9c0d01010c5594b4caacfae4cfcc895831e579018332e5d253fae6d4303ba7dd&ReportType=2&regl=en-US;29;4.65;3.62;Peter Girguis;OEB 119;2020
GENED 1018-How to Build a Habitable Planet 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6b4c15c89fc5c0ce834adf356c92b7d81bec981fc4e6c0781ce983982e5bf28ddb5e1893476c761c248b7470e5c4fa6c&ReportType=2&regl=en-US;11;4.09;4.50;Charles Langmuir;GENED 1018;2020
ENGLISH 90CB-Chekhov/Beckett 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=119e01341f8e0dae65f9975e2fb7930e549642ff24162a364e5cd9eddf32e6d762a8c24710dc845a4a1737d82fe6b154&ReportType=2&regl=en-US;13;4.36;6.60;Elizabeth Phillips;ENGLISH 90CB;2019
APPHY 216-Quantum and Classical Electromagnetic Interaction with Matter 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2330e4bbfda10aa86056e1991b9b35ef446b25cf141db0f2b021094310cef6a8ef7cf4bd89f01f48b61dd0e0525d079b&ReportType=2&regl=en-US;29;4.53;7.69;Donhee Ham;APPHY 216;2021
MCB 112-Biological Data Analysis 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0770df16a0e5f32d9f580764ea243599cc7340a1325bde4eccfaafa829a4d683276489f40905b54c806c85dd97b2a1ca&ReportType=2&regl=en-US;96;4.49;13.49;Sean Eddy;MCB 112;2020
GENED 1094-Confronting Climate Change 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e7a8a9447a81f5955b0c400306e285fd616bcba3ec3475c03b95e6fb8f801d58ad58f655e9c0822cbd9f5d8d21d1abe5&ReportType=2&regl=en-US;48;4.00;3.38;Daniel Schrag;GENED 1094;2019
